tweet,label,text_len,tweet_clean,clean_len,label_id
"Ya Lord, dragged into a convo that was full of ""angkara murka"" ae ku nggak tenang berhari-hari dan waktu itu ge beneran pengen banget kalau memang kudu putus aja tu yang bae-bae dan nggak pake beranteman",fear,203,ya lord dragged into a convo that was full of angkara murka ae ku tidak tenang berhari-hari dan waktu itu ge beneran pengen banget kalau memang kudu putus aja tu yang bae-bae dan tidak pake beranteman,200,2
Seenggaknya masih ada yang biasin lo. Lah gua? Ada yang kenal aja syukur (:,joy,75,seenggaknya masih ada yang biasin lo lah gua ada yang kenal aja syukur,70,3
Suruh dia pergi scaling gigi dulu jijik nak tengok gambar muka dia,disgust,66,suruh dia pergi scaling gigi dulu jijik nak tengok gambar muka dia,66,1
a.k.a masih takut ke dokter gigi,fear,32,a k a masih takut ke dokter gigi,32,2
"Risih2 jijik, gimana gituuu wkwk",disgust,32,risih2 jijik bagaimana gituu haha,33,1
haha issac bikin murka bakal deh kayanya soalnya itu masi gantung bgt,joy,69,haha issac bikin murka bakal deh kayanya soalnya itu masi gantung banget,72,3
"Kesal karena menggangu saat jam rush hour itu sih, kenapa ga berangkat dari pagi",anger,80,kesal karena menggangu saat jam rush hour itu sih kenapa tidak berangkat dari pagi,82,0
"Ya Allah mau keluar aja hari ini takut bgt, udh mikir enakny naik busway apa ojol aja, hrs minum vit.c dlu pokokny.",fear,115,ya allah mau keluar aja hari ini takut bgt sudah mikir enakny naik busway apa ojol aja harus minum vit c dlu pokokny,116,2
biar kaya di wpwp gitu ya [aww malu bgtt],sadness,41,supaya kaya di wpwp gitu ya aww malu bgtt,41,4
"Palingan juga begitu penjelasan aparat. Tak heran Klo ada yg bakar Quran, melukainya atau membunuh ulama. Gangguan jiwa!! Selesai. Umat Islam sabar",anger,147,palingan juga begitu penjelasan aparat tidak heran kalau ada yang bakar quran melukainya atau membunuh ulama gangguan jiwa selesai umat islam sabar,147,0
"Uhhuuukkkkk... Ikut senang dong Neng, Akaaang... Bahagia selalu ya, Kang.. GBU.",joy,79,uhhuukk ikut senang dong neng akaang bahagia selalu ya kang gbu,63,3
Awwww [mrsa malu],sadness,17,a mrsa malu,11,4
"Masih heran kenapa ada si manusia"" bentukan kaya gt , siapkan mood terbaikmu hri ini, se gak nya klo km bete tu mood mu gak langsung hbs,",surprise,137,masih heran kenapa ada si manusia bentukan kaya gt siapkan mood terbaikmu hri ini se tidak nya kalau km bete tu mood mu tidak langsung hbs,138,5
Aamiin Allahumma Aamiin. InsyaAllah tetap Syukur Nikmat atas apapun yg Allah berikan.. Met beraktifitas di,joy,106,aamiin allahumma aamiin insyaallah tetap syukur nikmat atas apapun yang allah berikan met beraktifitas di,105,3
"jujur dan dibicarakan baik2 dari pada diam2 saja bukan?karna kita pasti berusaha agar tida mengulangi kesalahan yang sama. Kalo aku pribadi, aku benci orang munafik. Karna apa? Karna merka terlalu bisa nge drama di depan kita. Dan juga, bukan kah kita yang memiliki teman ada....",anger,279,jujur dan dibicarakan baik2 dari pada diam2 saja bukan karna kita pasti berusaha agar tida mengulangi kesalahan yang sama kalau saya pribadi saya benci orang munafik karena apa karena merka terlalu bisa nge drama di depan kita dan juga bukan kah kita yang memiliki teman ada,274,0
"Selalu semangatin loui. Meskipun nggak dalam rupa tweet. Aku ykin mereka selalu ada buat loui. Mereka bakalan saling support. Intinya saya benar benar BANGGA sebangga bangganya sama loui. Please tetap jadi Louis Tomlinson yang tegar, fun, konyol, pokoknya jangan pernah berubah.",joy,278,selalu semangatin loui meskipun tidak dalam rupa tweet saya ykin mereka selalu ada buat loui mereka bakalan saling support intinya saya benar benar bangga sebangga bangganya sama loui please tetap jadi louis tomlinson yang tegar fun konyol pokoknya jangan pernah berubah,270,3
Nanti gue mau buat ahh biar lu makin muak,disgust,41,nanti saya mau buat ahh supaya kamu makin muak,46,1
"Doi pulang, rasanya seneng tp sedih. Smg slamet sampe tujuan, terhindar dr virus virus ala.",sadness,91,doi pulang rasanya seneng tapi sedih smg slamet sampai tujuan terhindar dari virus virus ala,92,4
Bucin tapi aku senang~~,joy,23,bucin tapi saya senang,22,3
ya allah puas rasanya tengok Dato Rizalman sekolahkan vivy &amp; artis artis yg demand bantuan khusus,joy,101,ya allah puas rasanya tengok dato rizalman sekolahkan vivy amp artis artis yang demand bantuan khusus,101,3
Berani ngomong ga gugup sama orang yang lo suka. Jago! Haha,fear,59,berani ngomong tidak gugup sama orang yang kamu suka jago haha,62,2
"Short hair haha kemaren baru aja potong soalnya risih rambut di bawah bahu, tapi sebenernya pengen nyoba ranbut panjang biar kaya idol2",disgust,135,short hair haha kemaren baru aja potong soalnya risih rambut di bawah bahu tapi sebenernya pengen nyoba ranbut panjang supaya kaya idol2,136,1
"Dekat ig tengok punya happy dengan partner, tapi dekat twitter acah single. Weh sumpah jijik kau do,murah.",disgust,106,dekat ig tengok punya happy dengan partner tapi dekat twitter acah single weh sumpah jijik kau do murah,103,1
Wak gara-gara ko cakak jo tetangga kos wak ma da. Wak suruah bunuah anaknyo. Kesal wak,anger,86,wak gara-gara ko cakak jo tetangga kos wak ma da wak suruah bunuah anaknyo kesal wak,84,0
Wadawww ngeri euy,fear,17,wadaww ngeri euy,16,2
"Kecewa itu reaksi hati saat keadaan bertolak Dengan keinginan nya. Tapi hati tidak di biarkan berjuang sendiri, sabar salah satu teman setianya untuk melawan kecewa. Tenang dulu. Beri waktu sedikit. Krna atas izin-Nya semua akan berakhir indah",sadness,243,kecewa itu reaksi hati saat keadaan bertolak dengan keinginan nya tapi hati tidak di biarkan berjuang sendiri sabar salah satu teman setianya untuk melawan kecewa tenang dulu beri waktu sedikit krna atas izin-nya semua akan berakhir indah,238,4
"heran aja, harus banget ya klw posting foto FPI disertai nanyain BANSER dimana? pdh BANSER dari kmrn beberapa minggu lalu sdh bergerak ikut menangani covid19, tp keknya gk ada postingan yg nanyain ""FPI dimana?""",surprise,210,heran aja harus banget ya kalau posting foto fpi disertai nanyain banser dimana pdh banser dari kmrn beberapa minggu lalu sudah bergerak ikut menangani covid19 tapi keknya gk ada postingan yang nanyain fpi dimana,212,5
"Dulu gua pernah gak suka banget sama ras lain. Gue dulu pernah BENCI sama lgbt. Tapi sekarang, gue malah suka sama orang yg rasnya chinese. Gue malah jadi part of lgbt. I MEAN, WOOOOI ITU TUH MASA LALU KNP SIH KUDU DIMASALAHIN.",joy,227,dulu gua pernah tidak suka banget sama ras lain saya dulu pernah benci sama lgbt tapi sekarang saya malah suka sama orang yang rasnya chinese saya malah jadi part of lgbt i mean wooi itu tuh masa lalu kenapa sih kudu dimasalahin,228,3
Si bapak terlalu terkejut sampe lupa mingkem,surprise,44,si bapak terlalu terkejut sampai lupa mingkem,45,5
"Tapi tidak dengan yg bermoral,dan membawa nama agama,dan jarang terjadi,tidak yg suka klaim surga,dan horam haram tapi melakukannya juga,untuk menutupi bejadnya kelakuannya dengan mengatas namakan agama nya,bikin muak,.",disgust,219,tapi tidak dengan yang bermoral dan membawa nama agama dan jarang terjadi tidak yang suka klaim surga dan horam haram tapi melakukannya juga untuk menutupi bejadnya kelakuannya dengan mengatas namakan agama nya bikin muak,221,1
woe min klu gak ada tanggepan aku putus benar ya. udh muak aku sering kayak gni,disgust,79,woe min klu tidak ada tanggepan saya putus benar ya sudah muak saya sering seperti gni,86,1
Bener wkwk got kecewa endingnya zam,joy,35,bener haha got kecewa endingnya zam,35,3
memang selalu membuat orang terpesona jd nga sabar kan gue,surprise,58,memang selalu membuat orang terpesona jadi nga sabar kan saya,61,5
"Mungkin dia tersinggung Krn ga ada yg mau, maklum ga cantik",anger,59,mungkin dia tersinggung karena tidak ada yang mau maklum tidak cantik,69,0
"Gegara film ini aku jadi gak benci exo .. lucu pas eunhyuk joget"" sama hyukjae pas masih trainer huhu pengen nonton lagi.. ada yang punya kah??",anger,143,gegara film ini saya jadi tidak benci exo lucu pas eunhyuk joget sama hyukjae pas masih trainer huhu pengen nonton lagi ada yang punya kah,138,0
"Liat tabel Covid-19 cases ngeri gini, USA sama Prancis udah mau nyusul China lagi angka kasus meninggalnya.",fear,107,liat tabel covid-19 cases ngeri gini usa sama prancis sudah mau nyusul china lagi angka kasus meninggalnya,106,2
"Emberr, dehse pastiles muak mendengar suara pales si cinlau",disgust,59,emberr dehse pastiles muak mendengar suara pales si cinlau,58,1
Manusia paling kotor..... Jijik liat mukanya...,disgust,47,manusia paling kotor jijik liat mukanya,39,1
"semoga lain waktu lebih cukup ya, cil. semoga hatimu senang hari ini.",joy,69,semoga lain waktu lebih cukup ya cil semoga hatimu senang hari ini,66,3
"Aku kaget, dan hampir nangis karena sedih. Tiba saja bayanganku aku akan dipisahkan dari keluarga sementara",sadness,107,saya kaget dan hampir nangis karena sedih tiba saja bayanganku saya akan dipisahkan dari keluarga sementara,107,4
Persib ga kalah ngeri juga mang,fear,31,persib tidak kalah ngeri juga mang,34,2
HAHAH iya banget. Tapi gw yg baca aja risih hahah,disgust,49,hahah iya banget tapi saya yang baca aja risih hahah,52,1
"Dia kn duta dpr di medsos... Nth apa dlu yg merasuki pemilih dia. Jijik x pun. Suka pake alhamdulillah, insya allah tpi... Au ah gelap.",anger,135,dia kn duta dpr di medsos nth apa dlu yang merasuki pemilih dia jijik x pun suka pake alhamdulillah insya allah tpi au ah gelap,127,0
argggh kesal,anger,12,arggh kesal,11,0
"Heran, klo masuk kerja pasti dada nya sakit, kmaren stay di rumah gk knpa napa..",surprise,80,heran kalau masuk kerja pasti dada nya sakit kmaren stay di rumah gk knpa napa,78,5
Syukur banget,joy,13,syukur banget,13,3
"Nampak simple je kan sebarkan pasal bazar? tapi berpuluh ribu peniaga kecil bazar confirm terkejut &amp; panic kalau baca benda ni, gila betul",surprise,142,nampak simple je kan sebarkan pasal bazar tapi berpuluh ribu peniaga kecil bazar confirm terkejut amp panic kalau baca benda ni gila betul,138,5
Syukur deh nyadar,joy,17,syukur deh nyadar,17,3
yasssssssss. muak dah,disgust,21,yass muak sudah,15,1
eh ngeri bernada ancaman,fear,24,eh ngeri bernada ancaman,24,2
"Wah hshshahaha rumput mana u rembat? Amboi senang nau open rumput fresh tu. Bagi dorang makan rumput, i makan lamb chop depan dorang dengan u skali",joy,147,wah hshshahaha rumput mana u rembat amboi senang nau open rumput fresh tu bagi dorang makan rumput i makan lamb chop depan dorang dengan u skali,144,3
"Terakhir dpt tip kek gitu, malam tahun baru, dan itu mba nya ga berani Pulang depan rumah Takut ketauan suami, jadi di Gang sebelah sambil terburu""takut di Marah in gara gara malam tahun baruan ama temenya wwkwkw",fear,212,terakhir dapat tip kek gitu malam tahun baru dan itu mba nya tidak berani pulang depan rumah takut ketauan suami jadi di gang sebelah sambil terburu takut di marah in gara gara malam tahun baruan sama temenya wwkwkw,215,2
Aku memilih menjadi meriah. Semeriah rasa sakitku yg tak pernah bisa kutunjukkan padamu. Duka cita meriah yang hanya ada didalam sepi dan sendiri-sendiriku.,sadness,156,saya memilih menjadi meriah semeriah rasa sakitku yang tidak pernah bisa kutunjukkan padamu duka cita meriah yang hanya ada didalam sepi dan sendiri-sendiriku,158,4
"Bro, lu cuman masa lalu jesya, please ga usah ganggu sya lagi Dia punya gua skrg, kalau lu baru nyesel skrg, makan tuh penyesalan krn sdah nyia nyiain sya Gua harap stop kirim mfs ga jelas kyk gini, gua juga kasian liat jesya risih seperti itu",disgust,243,bro kamu cuman masa lalu jesya please tidak usah ganggu sya lagi dia punya gua skrg kalau kamu baru nyesel skrg makan tuh penyesalan karena sdah nyia nyiain sya gua harap stop kirim mfs tidak jelas seperti gini gua juga kasian liat jesya risih seperti itu,255,1
Hahaha mungkin depa belum jumpa aku lagi. Terkejut beruk kalau tau aku bukan Melayu,joy,83,hahaha mungkin depa belum jumpa saya lagi terkejut beruk kalau tahu saya bukan melayu,85,3
Tulahhh i pun terkejut! First time dpt noti ni lepas sethn lebih pakai phone ni haha,joy,84,tulahh i pun terkejut first time dapat noti ni lepas sethn lebih pakai phone ni haha,84,3
AKU NIH PENAKUT N BATUK DAH AH PENAT AH KLU NK MATI MATI CPT NNT KENA HADAP BENDA SMUA KENA BELAJAQ BALIK KENA BUAT ASSIGNMENT KENA PRESENT DEPAN UGH AKU PLING BENCI INTERACTIONS NGN ORG CKAP DPN ORG BENCI GILA TAU PENAT LA HIDUP XLEH BUAT BENDA AKU NAK UGH,fear,257,saya nih penakut n batuk sudah ah penat ah klu nk mati mati cpt nnt kena hadap benda smua kena belajaq balik kena buat assignment kena present depan ugh saya pling benci interactions ngn orang ckap dpn orang benci gila tahu penat la hidup xleh buat benda saya nak ugh,267,2
Kalo pun ada guenya malah risih. Malah nanti pasti ada masanya chat udah ga jadi prioritas yang penting sama2 tau tanggungjawab masing2 sama hubungan sih.,disgust,154,kalau pun ada guenya malah risih malah nanti pasti ada masanya chat sudah tidak jadi prioritas yang penting sama2 tahu tanggungjawab masing2 sama hubungan sih,158,1
takut mati.,fear,11,takut mati,10,2
malu bngtt [nutup muka],sadness,23,malu bngtt nutup muka,21,4
Dohwa Dohwa Juda Dohwa Saemi Monmaap daku terpesona sama dohwa,surprise,62,dohwa dohwa juda dohwa saemi monmaap daku terpesona sama dohwa,62,5
"Aku benci betul bila tengah syok otak sedap tiba2 kau tak happy, macam hey apa aku kena buat? Surely aku kena tolong kau but hey, wtf man dia bukan bini kau?? Tapi dia kawan kau man, manusia pula tu! Wajib tolong lah kan?? Arghhh aku just nak tidur je pun!! Tapi dia pun kan??",anger,276,saya benci betul bila tengah syok otak sedap tiba2 kau tidak happy macam hey apa saya kena buat surely saya kena tolong kau but hey astaga man dia bukan bini kau tapi dia kawan kau man manusia pula tu wajib tolong lah kan arghh saya just nak tidur je pun tapi dia pun kan,271,0
"Heran sih, tweet orang pas umur 14th dianggap serius amat ama netijen",surprise,69,heran sih tweet orang pas umur 14th dianggap serius amat sama netijen,69,5
Cukup untuk Kita: Selalu ada alasan mengapaSemesta menghadirkan tanda tanya Dalam relung hati setiap manusia Pada saat menyentuh beberapa peringatan dan duka Akan selalu hadir Beberapa isyarat bias yang seolah hampa makna Dalam setiap Berita Unsri,anger,247,cukup untuk kita selalu ada alasan mengapasemesta menghadirkan tanda tanya dalam relung hati setiap manusia pada saat menyentuh beberapa peringatan dan duka akan selalu hadir beberapa isyarat bias yang seolah hampa makna dalam setiap berita unsri,246,0
"Dengan setia, cinta akan terasa bahagia. Dengan kejujuran, cinta akan mencapai kesempurnaan",joy,91,dengan setia cinta akan terasa bahagia dengan kejujuran cinta akan mencapai kesempurnaan,88,3
"Aku nih udah cemas, takut skripsi banyak revisian",fear,49,saya nih sudah cemas takut skripsi banyak revisian,50,2
"Waw orang"" pada murka, sampe lupa caranya untuk mutualan",anger,56,waw orang pada murka sampai lupa caranya untuk mutualan,55,0
"ampunn, nanti klo lider murka gk dpt makan seharian penuh",anger,57,ampunn nanti kalau lider murka gk dapat makan seharian penuh,60,0
Ingin rasanya kembali menjadi anak kecil nga pernah ngalamin momen senang kembali kecuali ketika waktu sd dan cuma masa masa sekolah masa masa indah terjadi,joy,156,ingin rasanya kembali menjadi anak kecil nga pernah ngalamin momen senang kembali kecuali ketika waktu sd dan cuma masa masa sekolah masa masa indah terjadi,156,3
"Jangan bosan menghadapiku, maafkan aku jika sering membuatmu sedih kesal marah dan jangan pernah menyesal untuk mencintaiku",fear,123,jangan bosan menghadapiku maafkan saya jika sering membuatmu sedih kesal marah dan jangan pernah menyesal untuk mencintaiku,123,2
Muka Pete wentz macam muka hantu* Saya benci Pete*,anger,50,muka pete wentz macam muka hantu saya benci pete,48,0
Takut semut,fear,11,takut semut,11,2
"Kamu bukan spasi diantara bait puisi, kamu ada diantara makna tersembunyi yang tersusun dan terurai. Memaknaimu tidak cukup sekali. Ragu dan benci silih berganti, pandai sekali rasanya dibolak-balik. Ttanya hilang lagi kala dirinya seakan benar-benar telah kembali.",sadness,265,kamu bukan spasi diantara bait puisi kamu ada diantara makna tersembunyi yang tersusun dan terurai memaknaimu tidak cukup sekali ragu dan benci silih berganti pandai sekali rasanya dibolak-balik ttanya hilang lagi kala dirinya seakan benar-benar telah kembali,259,4
"""WAH! ANAK MANE LU?!"" kesal pisang ambon sambil menaikan suaranya, menunjukkan bahwa ia kesal saat ini ""BARU SEHARI DISINI DAH BELAGU LU. MAU GUE OSPEK?!"" tantang pisang ambon sembari memasang mimik marah ""hajaaar mbon. Cekek aja cekek"" kompor si kepok",anger,252,wah anak mane lu kesal pisang ambon sambil menaikan suaranya menunjukkan bahwa ia kesal saat ini baru sehari disini sudah belagu lu mau saya ospek tantang pisang ambon sembari memasang mimik marah hajaar mbon cekek aja cekek kompor si kepok,240,0
Dengan tulisan anda ini apakah anda merasa puas. Bijak dikit kenapa.,joy,68,dengan tulisan anda ini apakah anda merasa puas bijak dikit kenapa,66,3
"Bangun2 je tiba nampak misi ade kat sebelah tengah cek tekanan darah , tak terkejut mana pun aku",surprise,96,bangun2 je tiba nampak misi ade kat sebelah tengah cek tekanan darah tidak terkejut mana pun saya,97,5
Haaa baru I faham. Tu la. Bila u panggil atta I cemas la. Macam anak I dh besar nak kahwin dh,fear,93,haa baru i faham tu la bila u panggil atta i cemas la macam anak i dh besar nak kahwin dh,89,2
